,lap,name,driverRef,since pit,until pit,position,year,clear lap?,raceId
2317,6,Japanese Grand Prix,hulkenberg,5.0,5.0,6.0,2016,overtaken,964.0
2318,7,Japanese Grand Prix,hulkenberg,6.0,4.0,7.0,2016,overtaken,964.0
2319,11,Japanese Grand Prix,ericsson,10.0,15.0,13.0,2016,overtaken,964.0
2320,11,Japanese Grand Prix,wehrlein,10.0,2.0,18.0,2016,overtaken,964.0
2321,11,Japanese Grand Prix,wehrlein,10.0,2.0,19.0,2016,overtaken,964.0
2322,12,Japanese Grand Prix,ocon,11.0,0.0,16.0,2016,overtaken,964.0
2323,12,Japanese Grand Prix,wehrlein,11.0,1.0,19.0,2016,overtaken,964.0
2324,12,Japanese Grand Prix,wehrlein,11.0,1.0,20.0,2016,overtaken,964.0
2325,13,Japanese Grand Prix,palmer,12.0,12.0,8.0,2016,overtaken,964.0
2326,13,Japanese Grand Prix,magnussen,12.0,12.0,13.0,2016,overtaken,964.0
2327,13,Japanese Grand Prix,ericsson,12.0,13.0,12.0,2016,overtaken,964.0
2328,14,Japanese Grand Prix,ricciardo,3.0,18.0,6.0,2016,overtaken,964.0
2329,14,Japanese Grand Prix,perez,1.0,15.0,9.0,2016,overtaken,964.0
2330,14,Japanese Grand Prix,palmer,13.0,11.0,8.0,2016,overtaken,964.0
2331,14,Japanese Grand Prix,palmer,13.0,11.0,9.0,2016,overtaken,964.0
2332,14,Japanese Grand Prix,palmer,13.0,11.0,10.0,2016,overtaken,964.0
2333,14,Japanese Grand Prix,nasr,13.0,11.0,14.0,2016,overtaken,964.0
2334,15,Japanese Grand Prix,massa,14.0,9.0,5.0,2016,overtaken,964.0
2335,15,Japanese Grand Prix,bottas,14.0,11.0,4.0,2016,overtaken,964.0
2336,15,Japanese Grand Prix,massa,14.0,9.0,6.0,2016,overtaken,964.0
2337,16,Japanese Grand Prix,massa,15.0,8.0,7.0,2016,overtaken,964.0
2338,2,United States Grand Prix,palmer,1.0,13.0,14.0,2016,overtaken,965.0
2339,2,United States Grand Prix,palmer,1.0,13.0,15.0,2016,overtaken,965.0
2340,2,United States Grand Prix,palmer,1.0,13.0,16.0,2016,overtaken,965.0
2341,2,United States Grand Prix,nasr,1.0,27.0,19.0,2016,overtaken,965.0
2342,3,United States Grand Prix,gutierrez,2.0,10.0,10.0,2016,overtaken,965.0
2343,3,United States Grand Prix,ericsson,2.0,14.0,13.0,2016,overtaken,965.0
2344,3,United States Grand Prix,magnussen,2.0,10.0,15.0,2016,overtaken,965.0
2345,4,United States Grand Prix,ocon,3.0,13.0,18.0,2016,overtaken,965.0
2346,5,United States Grand Prix,kvyat,4.0,16.0,12.0,2016,overtaken,965.0
2347,5,United States Grand Prix,ericsson,4.0,12.0,14.0,2016,overtaken,965.0
2348,6,United States Grand Prix,kvyat,5.0,15.0,13.0,2016,overtaken,965.0
2349,7,United States Grand Prix,gutierrez,6.0,6.0,11.0,2016,overtaken,965.0
2350,8,United States Grand Prix,gutierrez,7.0,5.0,12.0,2016,overtaken,965.0
2351,8,United States Grand Prix,ocon,7.0,9.0,19.0,2016,overtaken,965.0
2352,9,United States Grand Prix,raikkonen,0.0,15.0,9.0,2016,overtaken,965.0
2353,9,United States Grand Prix,button,8.0,1.0,9.0,2016,overtaken,965.0
2354,10,United States Grand Prix,alonso,9.0,1.0,6.0,2016,overtaken,965.0
2355,10,United States Grand Prix,button,9.0,0.0,9.0,2016,overtaken,965.0
2356,11,United States Grand Prix,sainz,10.0,0.0,4.0,2016,overtaken,965.0
2357,11,United States Grand Prix,alonso,10.0,0.0,7.0,2016,overtaken,965.0
2358,12,United States Grand Prix,gutierrez,11.0,1.0,8.0,2016,overtaken,965.0
2359,12,United States Grand Prix,ericsson,11.0,5.0,10.0,2016,overtaken,965.0
2360,4,Mexican Grand Prix,ocon,3.0,11.0,16.0,2016,overtaken,966.0
2361,4,Mexican Grand Prix,nasr,3.0,45.0,15.0,2016,overtaken,966.0
2362,4,Mexican Grand Prix,ocon,3.0,11.0,17.0,2016,overtaken,966.0
2363,5,Mexican Grand Prix,palmer,3.0,65.0,20.0,2016,overtaken,966.0
2364,7,Mexican Grand Prix,gutierrez,6.0,5.0,14.0,2016,overtaken,966.0
2365,9,Mexican Grand Prix,button,8.0,8.0,13.0,2016,overtaken,966.0
2366,10,Mexican Grand Prix,magnussen,9.0,2.0,12.0,2016,overtaken,966.0
2367,13,Mexican Grand Prix,alonso,12.0,3.0,9.0,2016,overtaken,966.0
2368,14,Mexican Grand Prix,alonso,13.0,2.0,10.0,2016,overtaken,966.0
2369,18,Mexican Grand Prix,nasr,17.0,31.0,10.0,2016,overtaken,966.0
2370,20,Mexican Grand Prix,magnussen,7.0,31.0,16.0,2016,overtaken,966.0
2371,22,Mexican Grand Prix,gutierrez,9.0,26.0,18.0,2016,overtaken,966.0
2372,23,Mexican Grand Prix,massa,8.0,48.0,8.0,2016,overtaken,966.0
2373,29,Mexican Grand Prix,magnussen,16.0,22.0,17.0,2016,overtaken,966.0
2374,47,Mexican Grand Prix,gutierrez,34.0,1.0,18.0,2016,overtaken,966.0
2375,49,Mexican Grand Prix,sainz,36.0,21.0,14.0,2016,overtaken,966.0
2376,50,Mexican Grand Prix,magnussen,37.0,1.0,15.0,2016,overtaken,966.0
2377,50,Mexican Grand Prix,magnussen,37.0,1.0,16.0,2016,overtaken,966.0
2378,50,Mexican Grand Prix,ocon,34.0,19.0,20.0,2016,overtaken,966.0
2379,52,Mexican Grand Prix,hulkenberg,37.0,19.0,5.0,2016,overtaken,966.0
2380,53,Mexican Grand Prix,ocon,37.0,16.0,20.0,2016,overtaken,966.0
2381,60,Mexican Grand Prix,palmer,58.0,10.0,12.0,2016,overtaken,966.0
2382,4,Australian Grand Prix,sainz,3.0,20.0,5.0,2015,overtaken,926.0
2383,4,Australian Grand Prix,sainz,3.0,20.0,6.0,2015,overtaken,926.0
2384,5,Australian Grand Prix,button,4.0,22.0,11.0,2015,overtaken,926.0
2385,7,Australian Grand Prix,sainz,6.0,17.0,7.0,2015,overtaken,926.0
2386,24,Australian Grand Prix,ericsson,22.0,2.0,7.0,2015,overtaken,926.0
2387,26,Australian Grand Prix,ericsson,24.0,0.0,7.0,2015,overtaken,926.0
2388,27,Australian Grand Prix,verstappen,26.0,5.0,5.0,2015,overtaken,926.0
2389,28,Australian Grand Prix,perez,27.0,10.0,10.0,2015,overtaken,926.0
2390,42,Australian Grand Prix,button,14.0,14.0,10.0,2015,overtaken,926.0
2391,54,Australian Grand Prix,sainz,29.0,3.0,8.0,2015,overtaken,926.0
2392,2,Malaysian Grand Prix,verstappen,1.0,2.0,9.0,2015,overtaken,927.0
2393,2,Malaysian Grand Prix,nasr,1.0,0.0,13.0,2015,overtaken,927.0
2394,2,Malaysian Grand Prix,alonso,1.0,2.0,15.0,2015,overtaken,927.0
2395,6,Malaysian Grand Prix,kvyat,1.0,15.0,10.0,2015,overtaken,927.0
2396,6,Malaysian Grand Prix,merhi,5.0,9.0,14.0,2015,overtaken,927.0
2397,6,Malaysian Grand Prix,nasr,3.0,14.0,16.0,2015,overtaken,927.0
2398,7,Malaysian Grand Prix,perez,6.0,10.0,5.0,2015,overtaken,927.0
2399,7,Malaysian Grand Prix,perez,6.0,10.0,6.0,2015,overtaken,927.0
2400,7,Malaysian Grand Prix,perez,6.0,10.0,7.0,2015,overtaken,927.0
2401,7,Malaysian Grand Prix,merhi,6.0,8.0,15.0,2015,overtaken,927.0
2402,8,Malaysian Grand Prix,perez,7.0,9.0,8.0,2015,overtaken,927.0
2403,8,Malaysian Grand Prix,perez,7.0,9.0,9.0,2015,overtaken,927.0
2404,8,Malaysian Grand Prix,perez,7.0,9.0,10.0,2015,overtaken,927.0
2405,8,Malaysian Grand Prix,perez,7.0,9.0,11.0,2015,overtaken,927.0
2406,8,Malaysian Grand Prix,merhi,7.0,7.0,16.0,2015,overtaken,927.0
2407,9,Malaysian Grand Prix,massa,4.0,15.0,7.0,2015,overtaken,927.0
2408,10,Malaysian Grand Prix,sainz,9.0,4.0,4.0,2015,overtaken,927.0
2409,10,Malaysian Grand Prix,grosjean,9.0,5.0,3.0,2015,overtaken,927.0
2410,10,Malaysian Grand Prix,hulkenberg,9.0,5.0,2.0,2015,overtaken,927.0
2411,10,Malaysian Grand Prix,kvyat,5.0,11.0,10.0,2015,overtaken,927.0
2412,10,Malaysian Grand Prix,button,5.0,11.0,14.0,2015,overtaken,927.0
2413,11,Malaysian Grand Prix,verstappen,6.0,9.0,9.0,2015,overtaken,927.0
2414,3,Chinese Grand Prix,ericsson,2.0,11,9.0,2015,overtaken,928.0
2415,3,Chinese Grand Prix,alonso,2.0,9,15.0,2015,overtaken,928.0
2416,3,Chinese Grand Prix,stevens,2.0,13,19.0,2015,overtaken,928.0
2417,4,Chinese Grand Prix,kvyat,3.0,Unknown,13.0,2015,overtaken,928.0
2418,4,Chinese Grand Prix,merhi,3.0,13,18.0,2015,overtaken,928.0
2419,6,Chinese Grand Prix,kvyat,5.0,Unknown,14.0,2015,overtaken,928.0
2420,8,Chinese Grand Prix,nasr,7.0,2,8.0,2015,overtaken,928.0
2421,9,Chinese Grand Prix,ericsson,8.0,5,10.0,2015,overtaken,928.0
2422,9,Chinese Grand Prix,merhi,8.0,8,19.0,2015,overtaken,928.0
2423,11,Chinese Grand Prix,sainz,10.0,8,16.0,2015,overtaken,928.0
2424,13,Chinese Grand Prix,sainz,12.0,6,15.0,2015,overtaken,928.0
2425,14,Chinese Grand Prix,kvyat,13.0,Unknown,9.0,2015,overtaken,928.0
2426,15,Chinese Grand Prix,kvyat,14.0,Unknown,8.0,2015,overtaken,928.0
2427,16,Chinese Grand Prix,sainz,15.0,3,12.0,2015,overtaken,928.0
2428,17,Chinese Grand Prix,sainz,16.0,2,13.0,2015,overtaken,928.0
2429,19,Chinese Grand Prix,nasr,8.0,12,9.0,2015,overtaken,928.0
2430,27,Chinese Grand Prix,ericsson,12.0,3,11.0,2015,overtaken,928.0
2431,27,Chinese Grand Prix,ricciardo,12.0,9,11.0,2015,overtaken,928.0
2432,27,Chinese Grand Prix,alonso,14.0,8,14.0,2015,overtaken,928.0
2433,28,Chinese Grand Prix,ericsson,13.0,2,11.0,2015,overtaken,928.0
2434,31,Chinese Grand Prix,button,16.0,1,12.0,2015,overtaken,928.0
2435,32,Chinese Grand Prix,alonso,19.0,3,14.0,2015,overtaken,928.0
2436,2,Bahrain Grand Prix,kvyat,1.0,13.0,15.0,2015,overtaken,929.0
2437,2,Bahrain Grand Prix,kvyat,1.0,13.0,16.0,2015,overtaken,929.0
2438,4,Bahrain Grand Prix,raikkonen,3.0,13.0,3.0,2015,overtaken,929.0
2439,4,Bahrain Grand Prix,maldonado,3.0,6.0,15.0,2015,overtaken,929.0
2440,5,Bahrain Grand Prix,verstappen,4.0,1.0,14.0,2015,overtaken,929.0
2441,6,Bahrain Grand Prix,verstappen,5.0,0.0,15.0,2015,overtaken,929.0
2442,6,Bahrain Grand Prix,merhi,5.0,12.0,18.0,2015,overtaken,929.0
2443,7,Bahrain Grand Prix,alonso,6.0,6.0,13.0,2015,overtaken,929.0
2444,9,Bahrain Grand Prix,vettel,8.0,4.0,2.0,2015,overtaken,929.0
2445,9,Bahrain Grand Prix,sainz,8.0,2.0,10.0,2015,overtaken,929.0
2446,11,Bahrain Grand Prix,nasr,0.0,13.0,14.0,2015,overtaken,929.0
2447,11,Bahrain Grand Prix,merhi,10.0,7.0,17.0,2015,overtaken,929.0
2448,12,Bahrain Grand Prix,alonso,11.0,1.0,9.0,2015,overtaken,929.0
2449,12,Bahrain Grand Prix,stevens,11.0,7.0,15.0,2015,overtaken,929.0
2450,12,Bahrain Grand Prix,merhi,11.0,6.0,18.0,2015,overtaken,929.0
2451,13,Bahrain Grand Prix,stevens,12.0,6.0,16.0,2015,overtaken,929.0
2452,14,Bahrain Grand Prix,hulkenberg,3.0,11.0,9.0,2015,overtaken,929.0
2453,14,Bahrain Grand Prix,stevens,13.0,5.0,17.0,2015,overtaken,929.0
2454,15,Bahrain Grand Prix,hulkenberg,4.0,10.0,10.0,2015,overtaken,929.0
2455,16,Bahrain Grand Prix,vettel,2.0,16.0,3.0,2015,overtaken,929.0
2456,17,Bahrain Grand Prix,sainz,5.0,12.0,15.0,2015,overtaken,929.0
2457,18,Bahrain Grand Prix,alonso,4.0,17.0,14.0,2015,overtaken,929.0
2458,2,Spanish Grand Prix,ricciardo,1.0,11.0,10.0,2015,overtaken,930.0
2459,2,Spanish Grand Prix,button,1.0,9.0,17.0,2015,overtaken,930.0
2460,3,Spanish Grand Prix,sainz,2.0,11.0,7.0,2015,overtaken,930.0
2461,4,Spanish Grand Prix,verstappen,3.0,9.0,6.0,2015,overtaken,930.0
2462,4,Spanish Grand Prix,grosjean,3.0,11.0,9.0,2015,overtaken,930.0
2463,4,Spanish Grand Prix,grosjean,3.0,11.0,9.0,2015,overtaken,930.0
2464,5,Spanish Grand Prix,sainz,4.0,9.0,8.0,2015,overtaken,930.0
2465,6,Spanish Grand Prix,sainz,5.0,8.0,9.0,2015,overtaken,930.0
2466,7,Spanish Grand Prix,sainz,6.0,7.0,10.0,2015,overtaken,930.0
2467,8,Spanish Grand Prix,verstappen,7.0,5.0,7.0,2015,overtaken,930.0
2468,11,Spanish Grand Prix,merhi,10.0,6.0,18.0,2015,overtaken,930.0
2469,12,Spanish Grand Prix,merhi,11.0,5.0,18.0,2015,overtaken,930.0
2470,12,Spanish Grand Prix,stevens,11.0,4.0,17.0,2015,overtaken,930.0
2471,13,Spanish Grand Prix,verstappen,12.0,0.0,8.0,2015,overtaken,930.0
2472,13,Spanish Grand Prix,merhi,12.0,4.0,19.0,2015,overtaken,930.0
2473,14,Spanish Grand Prix,maldonado,13.0,0.0,6.0,2015,overtaken,930.0
2474,14,Spanish Grand Prix,stevens,13.0,2.0,18.0,2015,overtaken,930.0
2475,18,Spanish Grand Prix,sainz,3.0,24.0,13.0,2015,overtaken,930.0
2476,23,Spanish Grand Prix,verstappen,9.0,14.0,9.0,2015,overtaken,930.0
2477,26,Spanish Grand Prix,button,14.0,1.0,17.0,2015,overtaken,930.0
2478,34,Spanish Grand Prix,raikkonen,16.0,7.0,4.0,2015,overtaken,930.0
2479,38,Spanish Grand Prix,button,10.0,6.0,16.0,2015,overtaken,930.0
2480,2,Monaco Grand Prix,stevens,1.0,31.0,16.0,2015,overtaken,931.0
2481,14,Monaco Grand Prix,merhi,13.0,21.0,16.0,2015,overtaken,931.0
2482,14,Monaco Grand Prix,stevens,13.0,19.0,15.0,2015,overtaken,931.0
2483,15,Monaco Grand Prix,merhi,14.0,20.0,17.0,2015,overtaken,931.0
2484,15,Monaco Grand Prix,stevens,14.0,18.0,16.0,2015,overtaken,931.0
2485,24,Monaco Grand Prix,stevens,23.0,9.0,17.0,2015,overtaken,931.0
2486,27,Monaco Grand Prix,stevens,26.0,6.0,18.0,2015,overtaken,931.0
2487,31,Monaco Grand Prix,merhi,30.0,4.0,17.0,2015,overtaken,931.0
2488,55,Monaco Grand Prix,bottas,40.0,1.0,11.0,2015,overtaken,931.0
2489,72,Monaco Grand Prix,raikkonen,34.0,6.0,5.0,2015,overtaken,931.0
2490,2,Canadian Grand Prix,nasr,1.0,24.0,15.0,2015,overtaken,932.0
2491,3,Canadian Grand Prix,alonso,2.0,28.0,11.0,2015,overtaken,932.0
2492,3,Canadian Grand Prix,alonso,2.0,28.0,12.0,2015,overtaken,932.0
2493,3,Canadian Grand Prix,sainz,2.0,24.0,14.0,2015,overtaken,932.0
2494,4,Canadian Grand Prix,alonso,3.0,27.0,13.0,2015,overtaken,932.0
2495,7,Canadian Grand Prix,merhi,6.0,28.0,18.0,2015,overtaken,932.0
2496,8,Canadian Grand Prix,merhi,7.0,27.0,18.0,2015,overtaken,932.0
2497,9,Canadian Grand Prix,ricciardo,8.0,14.0,9.0,2015,overtaken,932.0
2498,9,Canadian Grand Prix,ericsson,8.0,19.0,11.0,2015,overtaken,932.0
2499,9,Canadian Grand Prix,alonso,8.0,22.0,13.0,2015,overtaken,932.0
2500,9,Canadian Grand Prix,stevens,8.0,25.0,17.0,2015,overtaken,932.0
2501,9,Canadian Grand Prix,merhi,8.0,26.0,19.0,2015,overtaken,932.0
2502,9,Canadian Grand Prix,stevens,8.0,25.0,18.0,2015,overtaken,932.0
2503,9,Canadian Grand Prix,button,7.0,35.0,17.0,2015,overtaken,932.0
2504,11,Canadian Grand Prix,nasr,10.0,15.0,15.0,2015,overtaken,932.0
2505,13,Canadian Grand Prix,ricciardo,12.0,10.0,10.0,2015,overtaken,932.0
2506,15,Canadian Grand Prix,perez,14.0,9.0,9.0,2015,overtaken,932.0
2507,15,Canadian Grand Prix,nasr,14.0,11.0,16.0,2015,overtaken,932.0
2508,18,Canadian Grand Prix,alonso,17.0,13.0,14.0,2015,overtaken,932.0
2509,19,Canadian Grand Prix,kvyat,18.0,8.0,7.0,2015,overtaken,932.0
2510,19,Canadian Grand Prix,sainz,18.0,8.0,12.0,2015,overtaken,932.0
2511,20,Canadian Grand Prix,alonso,19.0,11.0,15.0,2015,overtaken,932.0
2512,7,Austrian Grand Prix,grosjean,6.0,16.0,10.0,2015,overtaken,933.0
2513,7,Austrian Grand Prix,merhi,6.0,27.0,13.0,2015,overtaken,933.0
2514,8,Austrian Grand Prix,merhi,7.0,26.0,14.0,2015,overtaken,933.0
2515,9,Austrian Grand Prix,merhi,8.0,25.0,15.0,2015,overtaken,933.0
2516,15,Austrian Grand Prix,verstappen,14.0,11.0,6.0,2015,overtaken,933.0
2517,20,Austrian Grand Prix,merhi,19.0,14.0,15.0,2015,overtaken,933.0
2518,25,Austrian Grand Prix,hulkenberg,24.0,0.0,5.0,2015,overtaken,933.0
2519,26,Austrian Grand Prix,nasr,1.0,44.0,12.0,2015,overtaken,933.0
2520,29,Austrian Grand Prix,kvyat,27.0,16.0,10.0,2015,overtaken,933.0
2521,31,Austrian Grand Prix,kvyat,29.0,14.0,11.0,2015,overtaken,933.0
2522,35,Austrian Grand Prix,hulkenberg,9.0,36.0,7.0,2015,overtaken,933.0
2523,37,Austrian Grand Prix,maldonado,36.0,0.0,6.0,2015,overtaken,933.0
2524,39,Austrian Grand Prix,ricciardo,38.0,11.0,7.0,2015,overtaken,933.0
2525,40,Austrian Grand Prix,nasr,15.0,30.0,10.0,2015,overtaken,933.0
2526,40,Austrian Grand Prix,kvyat,38.0,5.0,9.0,2015,overtaken,933.0
2527,40,Austrian Grand Prix,kvyat,38.0,5.0,10.0,2015,overtaken,933.0
2528,43,Austrian Grand Prix,kvyat,41.0,2.0,11.0,2015,overtaken,933.0
2529,46,Austrian Grand Prix,nasr,21.0,24.0,10.0,2015,overtaken,933.0
2530,50,Austrian Grand Prix,ricciardo,49.0,0.0,8.0,2015,overtaken,933.0
2531,60,Austrian Grand Prix,nasr,35.0,10.0,10.0,2015,overtaken,933.0
2532,3,British Grand Prix,hamilton,2.0,16.0,2.0,2015,overtaken,934.0
2533,3,British Grand Prix,ericsson,2.0,20.0,11.0,2015,overtaken,934.0
2534,4,British Grand Prix,vettel,3.0,10.0,8.0,2015,overtaken,934.0
2535,4,British Grand Prix,merhi,3.0,32.0,14.0,2015,overtaken,934.0
2536,6,British Grand Prix,stevens,5.0,30.0,13.0,2015,overtaken,934.0
2537,9,British Grand Prix,perez,8.0,11.0,8.0,2015,overtaken,934.0
2538,16,British Grand Prix,alonso,14.0,1.0,11.0,2015,overtaken,934.0
2539,16,British Grand Prix,alonso,14.0,1.0,12.0,2015,overtaken,934.0
2540,19,British Grand Prix,ericsson,18.0,4.0,7.0,2015,overtaken,934.0
2541,19,British Grand Prix,ericsson,18.0,4.0,8.0,2015,overtaken,934.0
2542,19,British Grand Prix,stevens,18.0,17.0,13.0,2015,overtaken,934.0
2543,21,British Grand Prix,ericsson,20.0,2.0,7.0,2015,overtaken,934.0
2544,21,British Grand Prix,ericsson,20.0,2.0,8.0,2015,overtaken,934.0
2545,38,British Grand Prix,raikkonen,24.0,0.0,5.0,2015,overtaken,934.0
2546,39,British Grand Prix,bottas,17.0,5.0,3.0,2015,overtaken,934.0
2547,41,British Grand Prix,massa,20.0,3.0,2.0,2015,overtaken,934.0
2548,42,British Grand Prix,stevens,5.0,3.0,12.0,2015,overtaken,934.0
2549,43,British Grand Prix,merhi,6.0,1.0,12.0,2015,overtaken,934.0
2550,44,British Grand Prix,massa,23.0,0.0,1.0,2015,overtaken,934.0
2551,44,British Grand Prix,kvyat,25.0,0.0,5.0,2015,overtaken,934.0
2552,44,British Grand Prix,perez,23.0,0.0,8.0,2015,overtaken,934.0
2553,2,Hungarian Grand Prix,kvyat,1.0,11.0,5.0,2015,overtaken,936.0
2554,2,Hungarian Grand Prix,merhi,1.0,4.0,17.0,2015,overtaken,936.0
2555,2,Hungarian Grand Prix,merhi,1.0,4.0,18.0,2015,overtaken,936.0
2556,5,Hungarian Grand Prix,maldonado,4.0,19.0,15.0,2015,overtaken,936.0
2557,6,Hungarian Grand Prix,alonso,5.0,9.0,12.0,2015,overtaken,936.0
2558,6,Hungarian Grand Prix,maldonado,5.0,18.0,16.0,2015,overtaken,936.0
2559,10,Hungarian Grand Prix,hulkenberg,9.0,5.0,5.0,2015,overtaken,936.0
2560,10,Hungarian Grand Prix,massa,9.0,4.0,9.0,2015,overtaken,936.0
2561,13,Hungarian Grand Prix,bottas,12.0,0.0,4.0,2015,overtaken,936.0
2562,13,Hungarian Grand Prix,perez,12.0,3.0,8.0,2015,overtaken,936.0
2563,15,Hungarian Grand Prix,maldonado,14.0,9.0,11.0,2015,overtaken,936.0
2564,17,Hungarian Grand Prix,maldonado,16.0,7.0,8.0,2015,overtaken,936.0
2565,20,Hungarian Grand Prix,maldonado,19.0,4.0,9.0,2015,overtaken,936.0
2566,22,Hungarian Grand Prix,maldonado,21.0,2.0,10.0,2015,overtaken,936.0
2567,23,Hungarian Grand Prix,maldonado,22.0,1.0,11.0,2015,overtaken,936.0
2568,24,Hungarian Grand Prix,maldonado,23.0,0.0,12.0,2015,overtaken,936.0
2569,27,Hungarian Grand Prix,massa,12.0,2.0,15.0,2015,overtaken,936.0
2570,28,Hungarian Grand Prix,massa,13.0,1.0,16.0,2015,overtaken,936.0
2571,29,Hungarian Grand Prix,ricciardo,7.0,13.0,4.0,2015,overtaken,936.0
2572,48,Hungarian Grand Prix,stevens,6.0,17.0,18.0,2015,overtaken,936.0
2573,49,Hungarian Grand Prix,hamilton,6.0,20.0,4.0,2015,overtaken,936.0
2574,49,Hungarian Grand Prix,hamilton,6.0,20.0,6.0,2015,overtaken,936.0
2575,2,Belgian Grand Prix,bottas,1.0,6.0,5.0,2015,overtaken,937.0
2576,3,Belgian Grand Prix,ericsson,2.0,6.0,9.0,2015,overtaken,937.0
2577,3,Belgian Grand Prix,button,2.0,8.0,14.0,2015,overtaken,937.0
2578,4,Belgian Grand Prix,ericsson,3.0,5.0,10.0,2015,overtaken,937.0
2579,5,Belgian Grand Prix,ericsson,4.0,4.0,11.0,2015,overtaken,937.0
2580,6,Belgian Grand Prix,massa,5.0,3.0,8.0,2015,overtaken,937.0
2581,8,Belgian Grand Prix,bottas,7.0,0.0,5.0,2015,overtaken,937.0
2582,8,Belgian Grand Prix,ericsson,7.0,1.0,11.0,2015,overtaken,937.0
2583,10,Belgian Grand Prix,bottas,1.0,5.0,7.0,2015,overtaken,937.0
2584,10,Belgian Grand Prix,nasr,9.0,0.0,10.0,2015,overtaken,937.0
2585,10,Belgian Grand Prix,nasr,9.0,0.0,11.0,2015,overtaken,937.0
2586,10,Belgian Grand Prix,stevens,9.0,6.0,16.0,2015,overtaken,937.0
2587,10,Belgian Grand Prix,merhi,9.0,5.0,15.0,2015,overtaken,937.0
2588,11,Belgian Grand Prix,stevens,10.0,5.0,16.0,2015,overtaken,937.0
2589,12,Belgian Grand Prix,ricciardo,4.0,7.0,4.0,2015,overtaken,937.0
2590,12,Belgian Grand Prix,merhi,11.0,3.0,14.0,2015,overtaken,937.0
2591,15,Belgian Grand Prix,stevens,14.0,1.0,16.0,2015,overtaken,937.0
2592,17,Belgian Grand Prix,alonso,8.0,3.0,13.0,2015,overtaken,937.0
2593,18,Belgian Grand Prix,ricciardo,10.0,1.0,4.0,2015,overtaken,937.0
2594,20,Belgian Grand Prix,perez,11.0,0.0,3.0,2015,overtaken,937.0
2595,23,Belgian Grand Prix,ericsson,13.0,5.0,10.0,2015,overtaken,937.0
2596,29,Belgian Grand Prix,bottas,7.0,14.0,9.0,2015,overtaken,937.0
2597,2,Italian Grand Prix,perez,1.0,21.0,5.0,2015,overtaken,938.0
2598,2,Italian Grand Prix,alonso,1.0,26.0,11.0,2015,overtaken,938.0
2599,2,Italian Grand Prix,alonso,1.0,26.0,12.0,2015,overtaken,938.0
2600,2,Italian Grand Prix,stevens,1.0,24.0,14.0,2015,overtaken,938.0
2601,3,Italian Grand Prix,ricciardo,2.0,27.0,11.0,2015,overtaken,938.0
2602,3,Italian Grand Prix,alonso,2.0,25.0,13.0,2015,overtaken,938.0
2603,6,Italian Grand Prix,sainz,5.0,4.0,10.0,2015,overtaken,938.0
2604,6,Italian Grand Prix,button,5.0,19.0,9.0,2015,overtaken,938.0
2605,7,Italian Grand Prix,button,6.0,18.0,10.0,2015,overtaken,938.0
2606,7,Italian Grand Prix,button,6.0,18.0,11.0,2015,overtaken,938.0
2607,8,Italian Grand Prix,button,7.0,17.0,12.0,2015,overtaken,938.0
2608,8,Italian Grand Prix,merhi,7.0,19.0,16.0,2015,overtaken,938.0
2609,9,Italian Grand Prix,stevens,8.0,17.0,15.0,2015,overtaken,938.0
2610,10,Italian Grand Prix,merhi,9.0,17.0,17.0,2015,overtaken,938.0
2611,12,Italian Grand Prix,alonso,11.0,16.0,13.0,2015,overtaken,938.0
2612,13,Italian Grand Prix,stevens,12.0,13.0,15.0,2015,overtaken,938.0
2613,13,Italian Grand Prix,merhi,12.0,14.0,17.0,2015,overtaken,938.0
2614,15,Italian Grand Prix,button,14.0,10.0,12.0,2015,overtaken,938.0
2615,15,Italian Grand Prix,stevens,14.0,11.0,16.0,2015,overtaken,938.0
2616,18,Italian Grand Prix,alonso,17.0,10.0,14.0,2015,overtaken,938.0
2617,20,Italian Grand Prix,ericsson,19.0,0.0,5.0,2015,overtaken,938.0
2618,20,Italian Grand Prix,alonso,19.0,8.0,14.0,2015,overtaken,938.0
2619,11,Singapore Grand Prix,alonso,0.0,Unknown,13.0,2015,overtaken,939.0
2620,12,Singapore Grand Prix,ericsson,1.0,16,16.0,2015,overtaken,939.0
2621,19,Singapore Grand Prix,stevens,4.0,18,17.0,2015,overtaken,939.0
2622,20,Singapore Grand Prix,rossi,6.0,16,16.0,2015,overtaken,939.0
2623,24,Singapore Grand Prix,stevens,9.0,13,18.0,2015,overtaken,939.0
2624,25,Singapore Grand Prix,rossi,11.0,11,17.0,2015,overtaken,939.0
2625,35,Singapore Grand Prix,grosjean,8.0,24,9.0,2015,overtaken,939.0
2626,36,Singapore Grand Prix,button,22.0,1,6.0,2015,overtaken,939.0
2627,41,Singapore Grand Prix,nasr,6.0,20,10.0,2015,overtaken,939.0
2628,42,Singapore Grand Prix,maldonado,14.0,12,9.0,2015,overtaken,939.0
2629,42,Singapore Grand Prix,nasr,7.0,19,11.0,2015,overtaken,939.0
2630,42,Singapore Grand Prix,maldonado,14.0,12,10.0,2015,overtaken,939.0
2631,46,Singapore Grand Prix,grosjean,19.0,13,8.0,2015,overtaken,939.0
2632,47,Singapore Grand Prix,grosjean,20.0,12,9.0,2015,overtaken,939.0
2633,54,Singapore Grand Prix,maldonado,26.0,0,11.0,2015,overtaken,939.0
2634,54,Singapore Grand Prix,maldonado,26.0,0,12.0,2015,overtaken,939.0
